OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
32,39,1,0.000000077160494,3.525821924209595,3.525821924209595,0.000000000000000,3.525821924209595,0.000000000000000,3.525821924209595
33,40,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
34,41,1,0.000000077160494,1.623249292373657,1.623249292373657,0.000000000000000,1.623249292373657,0.000000000000000,1.623249292373657
35,43,1,0.000000077160494,0.778151273727417,0.778151273727417,0.000000000000000,0.778151273727417,0.000000000000000,0.778151273727417
36,44,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
37,45,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
38,47,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
39,48,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
40,50,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
41,51,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
42,52,1,0.000000077160494,1.462398052215576,1.462398052215576,0.000000000000000,1.462398052215576,0.000000000000000,1.462398052215576
43,53,1,0.000000077160494,1.176091313362122,1.176091313362122,0.000000000000000,1.176091313362122,0.000000000000000,1.176091313362122
44,54,1,0.000000077160494,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000
45,55,1,0.000000077160494,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000
46,56,1,0.000000077160494,0.778151273727417,0.778151273727417,0.000000000000000,0.778151273727417,0.000000000000000,0.778151273727417
47,58,1,0.000000077160494,0.602060019969940,0.602060019969940,0.000000000000000,0.602060019969940,0.000000000000000,0.602060019969940
48,60,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
49,62,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
50,63,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
51,65,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
52,66,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
53,69,1,0.000000077160494,1.079181194305420,1.079181194305420,0.000000000000000,1.079181194305420,0.000000000000000,1.079181194305420
54,70,1,0.000000077160494,1.397940039634705,1.397940039634705,0.000000000000000,1.397940039634705,0.000000000000000,1.397940039634705
55,71,1,0.000000077160494,1.079181194305420,1.079181194305420,0.000000000000000,1.079181194305420,0.000000000000000,1.079181194305420
56,72,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
57,73,1,0.000000077160494,1.079181194305420,1.079181194305420,0.000000000000000,1.079181194305420,0.000000000000000,1.079181194305420
58,75,1,0.000000077160494,1.556302547454834,1.556302547454834,0.000000000000000,1.556302547454834,0.000000000000000,1.556302547454834
59,76,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
60,77,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
61,78,1,0.000000077160494,1.556302547454834,1.556302547454834,0.000000000000000,1.556302547454834,0.000000000000000,1.556302547454834
62,79,1,0.000000077160494,1.462398052215576,1.462398052215576,0.000000000000000,1.462398052215576,0.000000000000000,1.462398052215576
63,80,1,0.000000077160494,0.602060019969940,0.602060019969940,0.000000000000000,0.602060019969940,0.000000000000000,0.602060019969940
64,81,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
65,82,1,0.000000077160494,0.778151273727417,0.778151273727417,0.000000000000000,0.778151273727417,0.000000000000000,0.778151273727417
66,85,1,0.000000077160494,0.903090000152588,0.903090000152588,0.000000000000000,0.903090000152588,0.000000000000000,0.903090000152588
67,86,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
68,89,1,0.000000077160494,0.903090000152588,0.903090000152588,0.000000000000000,0.903090000152588,0.000000000000000,0.903090000152588
69,90,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
70,91,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
71,92,1,0.000000077160494,3.076276302337647,3.076276302337647,0.000000000000000,3.076276302337647,0.000000000000000,3.076276302337647
72,93,1,0.000000077160494,1.146128058433533,1.146128058433533,0.000000000000000,1.146128058433533,0.000000000000000,1.146128058433533
73,94,1,0.000000077160494,1.462398052215576,1.462398052215576,0.000000000000000,1.462398052215576,0.000000000000000,1.462398052215576
74,95,1,0.000000077160494,1.113943338394165,1.113943338394165,0.000000000000000,1.113943338394165,0.000000000000000,1.113943338394165
75,96,1,0.000000077160494,2.401400566101074,2.401400566101074,0.000000000000000,2.401400566101074,0.000000000000000,2.401400566101074
76,97,1,0.000000077160494,1.531478881835938,1.531478881835938,0.000000000000000,1.531478881835938,0.000000000000000,1.531478881835938
77,98,1,0.000000077160494,1.041392683982849,1.041392683982849,0.000000000000000,1.041392683982849,0.000000000000000,1.041392683982849
78,99,1,0.000000077160494,2.558708667755127,2.558708667755127,0.000000000000000,2.558708667755127,0.000000000000000,2.558708667755127
79,100,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
80,101,1,0.000000077160494,0.477121263742447,0.477121263742447,0.000000000000000,0.477121263742447,0.000000000000000,0.477121263742447
81,102,1,0.000000077160494,2.260071277618408,2.260071277618408,0.000000000000000,2.260071277618408,0.000000000000000,2.260071277618408
82,103,1,0.000000077160494,0.698970019817352,0.698970019817352,0.000000000000000,0.698970019817352,0.000000000000000,0.698970019817352
83,105,1,0.000000077160494,1.041392683982849,1.041392683982849,0.000000000000000,1.041392683982849,0.000000000000000,1.041392683982849
84,107,1,0.000000077160494,0.845098018646240,0.845098018646240,0.000000000000000,0.845098018646240,0.000000000000000,0.845098018646240
85,108,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
86,109,1,0.000000077160494,0.698970019817352,0.698970019817352,0.000000000000000,0.698970019817352,0.000000000000000,0.698970019817352
87,110,1,0.000000077160494,2.872156381607056,2.872156381607056,0.000000000000000,2.872156381607056,0.000000000000000,2.872156381607056
88,111,1,0.000000077160494,1.230448961257935,1.230448961257935,0.000000000000000,1.230448961257935,0.000000000000000,1.230448961257935
89,112,1,0.000000077160494,0.778151273727417,0.778151273727417,0.000000000000000,0.778151273727417,0.000000000000000,0.778151273727417
90,113,1,0.000000077160494,0.602060019969940,0.602060019969940,0.000000000000000,0.602060019969940,0.000000000000000,0.602060019969940
91,114,1,0.000000077160494,0.602060019969940,0.602060019969940,0.000000000000000,0.602060019969940,0.000000000000000,0.602060019969940
92,115,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
93,117,1,0.000000077160494,3.654369115829468,3.654369115829468,0.000000000000000,3.654369115829468,0.000000000000000,3.654369115829468
94,118,1,0.000000077160494,2.139878988265991,2.139878988265991,0.000000000000000,2.139878988265991,0.000000000000000,2.139878988265991
95,119,1,0.000000077160494,1.755874872207642,1.755874872207642,0.000000000000000,1.755874872207642,0.000000000000000,1.755874872207642
96,120,1,0.000000077160494,1.301030039787293,1.301030039787293,0.000000000000000,1.301030039787293,0.000000000000000,1.301030039787293
97,122,1,0.000000077160494,1.204120039939880,1.204120039939880,0.000000000000000,1.204120039939880,0.000000000000000,1.204120039939880
98,123,1,0.000000077160494,1.491361737251282,1.491361737251282,0.000000000000000,1.491361737251282,0.000000000000000,1.491361737251282
99,124,1,0.000000077160494,0.477121263742447,0.477121263742447,0.000000000000000,0.477121263742447,0.000000000000000,0.477121263742447
100,125,1,0.000000077160494,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000
101,126,1,0.000000077160494,0.778151273727417,0.778151273727417,0.000000000000000,0.778151273727417,0.000000000000000,0.778151273727417
102,127,1,0.000000077160494,0.845098018646240,0.845098018646240,0.000000000000000,0.845098018646240,0.000000000000000,0.845098018646240
103,128,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
104,129,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
105,130,1,0.000000077160494,2.644438505172730,2.644438505172730,0.000000000000000,2.644438505172730,0.000000000000000,2.644438505172730
106,131,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
107,133,1,0.000000077160494,0.301030009984970,0.301030009984970,0.000000000000000,0.301030009984970,0.000000000000000,0.301030009984970
108,134,1,0.000000077160494,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
109,135,1,0.000000077160494,1.113943338394165,1.113943338394165,0.000000000000000,1.113943338394165,0.000000000000000,1.113943338394165
